filename,sha256,tags,Report_link
"4d6078fc1ea6d3cd65c3ceabf65961689c5bc2d81f18c55b859211a60c141806.bin","4d6078fc1ea6d3cd65c3ceabf65961689c5bc2d81f18c55b859211a60c141806","apt,Lazarus","https://bazaar.abuse.ch/sample/4d6078fc1ea6d3cd65c3ceabf65961689c5bc2d81f18c55b859211a60c141806/"
"bdff852398f174e9eef1db1c2d3fefdda25fe0ea90a40a2e06e51b5c0ebd69eb.bin","bdff852398f174e9eef1db1c2d3fefdda25fe0ea90a40a2e06e51b5c0ebd69eb","apt,Lazarus,signed","https://bazaar.abuse.ch/sample/bdff852398f174e9eef1db1c2d3fefdda25fe0ea90a40a2e06e51b5c0ebd69eb/"
"a84ed8ce714dff76b48b26414de9f045de561146d7eaa09019cbfbb2586c9765.bin","a84ed8ce714dff76b48b26414de9f045de561146d7eaa09019cbfbb2586c9765","apt,Lazarus,signed","https://bazaar.abuse.ch/sample/a84ed8ce714dff76b48b26414de9f045de561146d7eaa09019cbfbb2586c9765/"
"6ee19085ad5c17f989616d17ef68041910b3d0cbcf7e08cc7d7c1a1cb09e6b69.bin","6ee19085ad5c17f989616d17ef68041910b3d0cbcf7e08cc7d7c1a1cb09e6b69","apt,Lazarus,signed","https://bazaar.abuse.ch/sample/6ee19085ad5c17f989616d17ef68041910b3d0cbcf7e08cc7d7c1a1cb09e6b69/"
"60c2efdafbffc5bd6709c8e461f7b77d","fc1aafd2ed190fa523e60c3d22b6f7ca049d97fc41c9a2fe987576d6b5e81d6d","Lazarus","https://bazaar.abuse.ch/sample/fc1aafd2ed190fa523e60c3d22b6f7ca049d97fc41c9a2fe987576d6b5e81d6d/"
"4a43bafb4af0a038a7f430417bcc1b6e","a0c461c94ba9f1573c7253666d218b3343d24bfa5d8ef270ee9bc74b7856e492","Lazarus","https://bazaar.abuse.ch/sample/a0c461c94ba9f1573c7253666d218b3343d24bfa5d8ef270ee9bc74b7856e492/"
"451c23709ecd5a8461ad060f6346930c","5e40d106977017b1ed235419b1e59ff090e1f43ac57da1bb5d80d66ae53b1df8","Lazarus","https://bazaar.abuse.ch/sample/5e40d106977017b1ed235419b1e59ff090e1f43ac57da1bb5d80d66ae53b1df8/"
"aeee54a81032a6321a39566f96c822f5","5e54bccbd4d93447e79cda0558b0b308a186c2be571c739e5460a3cb6ef665c0","Lazarus,signed","https://bazaar.abuse.ch/sample/5e54bccbd4d93447e79cda0558b0b308a186c2be571c739e5460a3cb6ef665c0/"
"ffc2a7073ba362b295357ac6e782634a","7ea6391c11077a0f2633104193ec08617eb6321a32ac30c641f1650c35eed0ea","Lazarus","https://bazaar.abuse.ch/sample/7ea6391c11077a0f2633104193ec08617eb6321a32ac30c641f1650c35eed0ea/"
"46b3061fe981d0a5edfd8d55f75adf9f","0967d2f122a797661c90bc4fc00d23b4a29f66129611b4aa76f62d8a15854d36","Lazarus","https://bazaar.abuse.ch/sample/0967d2f122a797661c90bc4fc00d23b4a29f66129611b4aa76f62d8a15854d36/"
"6058368894f25b7bc8dd53d3a82d9146","e352d6ea4da596abfdf51f617584611fc9321d5a6d1c22aff243aecdef8e7e55","Lazarus","https://bazaar.abuse.ch/sample/e352d6ea4da596abfdf51f617584611fc9321d5a6d1c22aff243aecdef8e7e55/"
"d4d1bcdfb67ee30303f30137db752b94","bb430087484c1f4587c54efc75681eb60cf70956ef2a999a75ce7b563b8bd694","Lazarus","https://bazaar.abuse.ch/sample/bb430087484c1f4587c54efc75681eb60cf70956ef2a999a75ce7b563b8bd694/"
"549db64ceaebbbdd9068d761cb5c616c","755bd7a3765efceb8183ffade090ef2637a85c4505f8078dda116013dd5758f3","Lazarus","https://bazaar.abuse.ch/sample/755bd7a3765efceb8183ffade090ef2637a85c4505f8078dda116013dd5758f3/"
"0d195513534855e613bd7a29243565ab","326d7836d580c08cf4b5e587434f6e5011ebf2284bbf3e7c083a8f41dac36ddd","Lazarus","https://bazaar.abuse.ch/sample/326d7836d580c08cf4b5e587434f6e5011ebf2284bbf3e7c083a8f41dac36ddd/"
"17ab2927a235a0b98480945285767bcf","91eaf215be336eae983d069de16630cc3580e222c427f785e0da312d0692d0fd","Lazarus","https://bazaar.abuse.ch/sample/91eaf215be336eae983d069de16630cc3580e222c427f785e0da312d0692d0fd/"
"f00bde07d9f8b7af1da425c23cc47e47","0bc7517aa2f0c1820ced399bfd66b993f10ad77e8d72727b0f3dc1ca35cad7ba","Lazarus","https://bazaar.abuse.ch/sample/0bc7517aa2f0c1820ced399bfd66b993f10ad77e8d72727b0f3dc1ca35cad7ba/"
"24b3614d5c5e53e40b42b4e057001770","e3623c2440b692f6b557a862719dc95f41d2e9ad7b560e837d3b59bfe4b8b774","Lazarus","https://bazaar.abuse.ch/sample/e3623c2440b692f6b557a862719dc95f41d2e9ad7b560e837d3b59bfe4b8b774/"
"6588d262529dc372c400bef8478c2eec","2ab58b7ce583402bf4cbc90bee643ba5f9503461f91574845264d4f7e3ccb390","Lazarus","https://bazaar.abuse.ch/sample/2ab58b7ce583402bf4cbc90bee643ba5f9503461f91574845264d4f7e3ccb390/"
"0f03ec3487578cef2398b5b732631fec","af4144c1f0236e6b59f40d88635ec54c2ef8034f6a96a83f5dbfd6b8ea2c0d49","Lazarus","https://bazaar.abuse.ch/sample/af4144c1f0236e6b59f40d88635ec54c2ef8034f6a96a83f5dbfd6b8ea2c0d49/"
"d620c699a5b1828aca699b5aee77e5e6","dcb232409c799f6ddfe4bc0566161c2d0b372db6095a0018e6059e34c2b79c61","Lazarus","https://bazaar.abuse.ch/sample/dcb232409c799f6ddfe4bc0566161c2d0b372db6095a0018e6059e34c2b79c61/"
"48ded52752de9f9b73c6bf9ae81cb429","d404c0a634cef0d32029286fde8efccb6dfe1809066bbec7ac32d42c5ce3bc04","Lazarus","https://bazaar.abuse.ch/sample/d404c0a634cef0d32029286fde8efccb6dfe1809066bbec7ac32d42c5ce3bc04/"
"022298cf16c0c44d7b01b5de2cf84023","d5ac680e14b013e0624470da7f46e84809d00b59a7544f6a42b110cf0e29254e","Lazarus","https://bazaar.abuse.ch/sample/d5ac680e14b013e0624470da7f46e84809d00b59a7544f6a42b110cf0e29254e/"
"7a73178c682d1a61b2f1c61ae558b608","527792dfab79f026eaa6930d2109c93e816ed31826dba0338a9223db71aced18","Lazarus","https://bazaar.abuse.ch/sample/527792dfab79f026eaa6930d2109c93e816ed31826dba0338a9223db71aced18/"
"4eedb2df53597a15fd48b726d85517f0","c0c2239138b9bc659b5bddd8f49fa3f3074b65df8f3a2f639f7c632d2306af70","Lazarus,signed","https://bazaar.abuse.ch/sample/c0c2239138b9bc659b5bddd8f49fa3f3074b65df8f3a2f639f7c632d2306af70/"
"36a0413830621afb2f4bc9b362eb34fc9c547e7f076dda4d8f9978404458fa4e","36a0413830621afb2f4bc9b362eb34fc9c547e7f076dda4d8f9978404458fa4e","Lazarus","https://bazaar.abuse.ch/sample/36a0413830621afb2f4bc9b362eb34fc9c547e7f076dda4d8f9978404458fa4e/"
"ExeInfoPE.exe","f13aff9e1192c081c012f974b29bf60487385eed644d506d7f82b3538c2b035f","apt,Lazarus","https://bazaar.abuse.ch/sample/f13aff9e1192c081c012f974b29bf60487385eed644d506d7f82b3538c2b035f/"
"torisma_unpacked","7cd3ca8bdfb44e98a4b9d0c6ad77546e03d169bda9bdf3d1bcf339f68137af23","apt,Lazarus,Unit180,unpacked_Torisma","https://bazaar.abuse.ch/sample/7cd3ca8bdfb44e98a4b9d0c6ad77546e03d169bda9bdf3d1bcf339f68137af23/"
"7762ba7ae989d47446da21cd04fd6fb92484dd07d078c7385ded459dedc726f9.bin","7762ba7ae989d47446da21cd04fd6fb92484dd07d078c7385ded459dedc726f9","apt,Lazarus","https://bazaar.abuse.ch/sample/7762ba7ae989d47446da21cd04fd6fb92484dd07d078c7385ded459dedc726f9/"
"9ae9ed06a69baa24e3a539d9ce32c437a6bdc136ce4367b1cb603e728f4279d5.bin","9ae9ed06a69baa24e3a539d9ce32c437a6bdc136ce4367b1cb603e728f4279d5","apt,Lazarus","https://bazaar.abuse.ch/sample/9ae9ed06a69baa24e3a539d9ce32c437a6bdc136ce4367b1cb603e728f4279d5/"
"6e710f6f02fdde1e4adf06935a296fd8","868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf","Lazarus","https://bazaar.abuse.ch/sample/868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf/"
"DE6FFA30EA0B0EE9DEB1D86DE768CF2F08A6A0A81B4F04B90EEC6F95892B04F4","de6ffa30ea0b0ee9deb1d86de768cf2f08a6a0a81b4f04b90eec6f95892b04f4","Lazarus","https://bazaar.abuse.ch/sample/de6ffa30ea0b0ee9deb1d86de768cf2f08a6a0a81b4f04b90eec6f95892b04f4/"
"B25346D604BB7CD795AD418432E5A349979AAA77","a9b3bc337043c04f529b2c19b3e33df1ad59bce27c074427e7b563db3a83c37b","Lazarus","https://bazaar.abuse.ch/sample/a9b3bc337043c04f529b2c19b3e33df1ad59bce27c074427e7b563db3a83c37b/"
"617C42943DCD973235E2227D3AE88F330A2944D0","cabb45c99ffd8dd189e4e3ed5158fac1d0de4e2782dd704b2b595db5f63e2610","Lazarus","https://bazaar.abuse.ch/sample/cabb45c99ffd8dd189e4e3ed5158fac1d0de4e2782dd704b2b595db5f63e2610/"
"2FB28FE0ED05BE9DA96648E7E44DA8B50DC26159","bdf9fffe1c9ffbeec307c536a2369eefb2a2c5d70f33a1646a15d6d152c2a6fa","Lazarus","https://bazaar.abuse.ch/sample/bdf9fffe1c9ffbeec307c536a2369eefb2a2c5d70f33a1646a15d6d152c2a6fa/"
"f188eec1268fd49bdc7375fc5b77ded657c150875fede1a4d797f818d2514e88.bin","f188eec1268fd49bdc7375fc5b77ded657c150875fede1a4d797f818d2514e88","apt,Lazarus,maldoc","https://bazaar.abuse.ch/sample/f188eec1268fd49bdc7375fc5b77ded657c150875fede1a4d797f818d2514e88/"
"39cbad3b2aac6298537a85f0463453d54ab2660c913f4f35ba98fffeb0b15655","39cbad3b2aac6298537a85f0463453d54ab2660c913f4f35ba98fffeb0b15655","FASTCASH,Lazarus","https://bazaar.abuse.ch/sample/39cbad3b2aac6298537a85f0463453d54ab2660c913f4f35ba98fffeb0b15655/"
"f337e8beb02dade38a860c2025de439b","8db272ea1100996a8a0ed0da304610964dc8ca576aa114391d1be9d4c5dab02e","Lazarus","https://bazaar.abuse.ch/sample/8db272ea1100996a8a0ed0da304610964dc8ca576aa114391d1be9d4c5dab02e/"
"6c2d15114ebdd910a336b6b147512a74","58027c80c6502327863ddca28c31d352e5707f5903340b9e6ccc0997fcb9631d","Lazarus","https://bazaar.abuse.ch/sample/58027c80c6502327863ddca28c31d352e5707f5903340b9e6ccc0997fcb9631d/"
"GDLS_2020090392828334.doc","9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44","doc,Lazarus","https://bazaar.abuse.ch/sample/9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44/"
"390f9aae2dd5f0584106e3aa315bbd28a8c6479f126a4f13c7c3a62e19356634","390f9aae2dd5f0584106e3aa315bbd28a8c6479f126a4f13c7c3a62e19356634","elf,Lazarus,NukeSped","https://bazaar.abuse.ch/sample/390f9aae2dd5f0584106e3aa315bbd28a8c6479f126a4f13c7c3a62e19356634/"
"04c46c55336ac40d567ef0aac98ff8424872b584ea169c1a098ced833dd9bab4","04c46c55336ac40d567ef0aac98ff8424872b584ea169c1a098ced833dd9bab4","Lazarus","https://bazaar.abuse.ch/sample/04c46c55336ac40d567ef0aac98ff8424872b584ea169c1a098ced833dd9bab4/"
"40273d18abc0d623a1798766e0d388f2f46bfa7ad535cad46098a5262382fa13","40273d18abc0d623a1798766e0d388f2f46bfa7ad535cad46098a5262382fa13","Lazarus","https://bazaar.abuse.ch/sample/40273d18abc0d623a1798766e0d388f2f46bfa7ad535cad46098a5262382fa13/"
"bb1af121502e40a549135b72f34ad49d11cfbfa49b5cbcf549777549087fe751.dll","bb1af121502e40a549135b72f34ad49d11cfbfa49b5cbcf549777549087fe751","dll,Lazarus","https://bazaar.abuse.ch/sample/bb1af121502e40a549135b72f34ad49d11cfbfa49b5cbcf549777549087fe751/"
"4_5782639054168262929.docx","c5918c1c684c5dd20f039fb3442638a98d4e139936336d64b2accdeed7558390","cve-2017-0199,Lazarus","https://bazaar.abuse.ch/sample/c5918c1c684c5dd20f039fb3442638a98d4e139936336d64b2accdeed7558390/"
"RuntimeBroker (3).bin","7840d2e6f6356df7e3ee7fd8356ff5b19337055952dcd8be21e87fc329cf4072","Lazarus","https://bazaar.abuse.ch/sample/7840d2e6f6356df7e3ee7fd8356ff5b19337055952dcd8be21e87fc329cf4072/"
"Base64Decoded.bin","85b6c167b50c8d9807c80990ce88cc3bf7e4b449b7d86b347090b33d1bc0030b","dll,Lazarus","https://bazaar.abuse.ch/sample/85b6c167b50c8d9807c80990ce88cc3bf7e4b449b7d86b347090b33d1bc0030b/"
"meizu-130x390-007899654576345","874049cf58160521c1ba10023fdc5ffac87bbc885123e13c800a96e590c2accb","Lazarus","https://bazaar.abuse.ch/sample/874049cf58160521c1ba10023fdc5ffac87bbc885123e13c800a96e590c2accb/"
"Lazarus.hwp","0fa91cac5712cfc0848af092190fd3d09948f1a7750547f0f16d1867dac6288a","Lazarus","https://bazaar.abuse.ch/sample/0fa91cac5712cfc0848af092190fd3d09948f1a7750547f0f16d1867dac6288a/"
"maintenanceservice_Win32_DllRelease.dll","4dc302e1f7cf8bdc4983fdf02cf5b13bcd9314bb87953b9c6797187700192665","dll,Lazarus","https://bazaar.abuse.ch/sample/4dc302e1f7cf8bdc4983fdf02cf5b13bcd9314bb87953b9c6797187700192665/"
"ClipboardMonitor_Win32_DllRelease.dll","c4875cc728e7c4bc00646df57c8c38370fe11439e4c95e38040ba84fe27eb0b9","dll,Lazarus","https://bazaar.abuse.ch/sample/c4875cc728e7c4bc00646df57c8c38370fe11439e4c95e38040ba84fe27eb0b9/"
"KeyLog_Win32_DllRelease.dll","6d461bf3e3ca68b2d6d850322b79d5e3e647b0d515cb10449935bf6d77d7d5f2","dll,Lazarus","https://bazaar.abuse.ch/sample/6d461bf3e3ca68b2d6d850322b79d5e3e647b0d515cb10449935bf6d77d7d5f2/"
"desktop","0ebe768edc09653b23de3b9779d08fd1f4c3cace7c3386bbea405248e0708d6d","Lazarus","https://bazaar.abuse.ch/sample/0ebe768edc09653b23de3b9779d08fd1f4c3cace7c3386bbea405248e0708d6d/"
"40fbac7a241bea412734134394ca81c0090698cf0689f2b67c54aa66b7e04670.doc","40fbac7a241bea412734134394ca81c0090698cf0689f2b67c54aa66b7e04670","doc,Lazarus","https://bazaar.abuse.ch/sample/40fbac7a241bea412734134394ca81c0090698cf0689f2b67c54aa66b7e04670/"
"39afa2e471f65e1436428d67aa6204a61556b840efd19309d2a4a458f3189dee","39afa2e471f65e1436428d67aa6204a61556b840efd19309d2a4a458f3189dee","Lazarus","https://bazaar.abuse.ch/sample/39afa2e471f65e1436428d67aa6204a61556b840efd19309d2a4a458f3189dee/"
"02ed6568159de27622ff4e378089ee54f90c1d04f24eae7eb9790749cc38b9ff","02ed6568159de27622ff4e378089ee54f90c1d04f24eae7eb9790749cc38b9ff","Lazarus","https://bazaar.abuse.ch/sample/02ed6568159de27622ff4e378089ee54f90c1d04f24eae7eb9790749cc38b9ff/"
"11","ab754242fe28fa282a9169e47c3e12752fa444c22945cd220c657bcab561b983","apt,js,Lazarus","https://bazaar.abuse.ch/sample/ab754242fe28fa282a9169e47c3e12752fa444c22945cd220c657bcab561b983/"
"payload.js","d62614d8c7f2eb68202d0d73a84e621008cfbe8d7e652952ad26206620aea76d","apt,js,Lazarus","https://bazaar.abuse.ch/sample/d62614d8c7f2eb68202d0d73a84e621008cfbe8d7e652952ad26206620aea76d/"
